GROWP,SUBGROUP,CLASS,PROGRAM,NAME,DATA
10,9,2,14,"Սոցիալական պաշտպանության ոլորտի տեղեկատվական համակարգի սպասարկման (կատարեագործման), շահագործման եւ տեղեկատվության տրամադրման ծառայություններ",2017
10,9,2,15,Կենսաթոշակառուների հաշվառման միասնական տեղեկատվական համակարգի սպասարկման ծառայություններ,2017
10,9,2,16,Սոցիալական ապահովության պետական ծառայության տեղեկատվական ներքին պորտալի սպասարկում,2017
10,9,2,17,"«ՎՏԲ- Հայաստան» ՓԲԸ-ում ավանդատու հանդիսացող քաղաքացիների, որպես նախկին ԽՍՀՄ Խնայբանկի ՀԽՍՀ հանրապետական բանկում մինչեւ 1993 թվականի հունիսի 10-ը ներդրված դրամական ավանդների դիմաց փոխհատուցման վճարման հետ կապված  ծառայություններ",2017
10,9,2,18,Զոհված` հետմահու Հայաստանի ազգային հերոսների եւ  Մարտական խաչ շքանշանով պարգեւատրված անձի ընտանիքի  անդամներին տրվող պարգեւավճարի վճարման հետ կապված ծառայություններ,2017
10,9,2,19,Ընտանիքի կենսամակարդակի բարձրացմանն ուղղված նպաստների վճարման հետ կապված ծառայություններ,2017
10,9,2,20,Մինչեւ 2 տարեկան երեխայի խնամքի նպաստի վճարման հետ կապված ծառայություններ,2017
10,9,2,21,Սեզոնային զբաղվածության խթանման միջոցով գյուղացիական տնտեսության աջակցության իրականացման ապահովում,2017
10,9,2,22,Վարձատրվող հասարակական աշխատանքների կազմակերպման միջոցով գործազուրկների ժամանակավոր զբաղվածության իրականացման ապահովում,2017
10,9,2,23,Կենսաթոշակային համակարգի հանրային իրազեկման աշխատանքներ,2017
10,9,2,24,ՀՀ տարածքային կառավարման եւ զարգացման նախարարության միգրացիոն պետական ծառայության ենթակայության  «Հատուկ կացարան» ՊՈԱԿ-ում չտեղավորված ապաստան հայցողներին դրամական օգնության տրամադրում,2017
10,9,2,25,Մարդկանց թրաֆիքինգի (եւ/կամ) շահագործման զոհերին միանվագ դրամական փոխհատուցման տրամադրում,2017
10,9,2,26,Փոխանցումներ Հայաստանի Հանրապետության պաշտպանության ժամանակ զինծառայողների կյանքին կամ առողջությանը պատճառված վնասների հատուցման հիմնադրամին,2017
10,9,2,27,Սոցիալական ոլորտի բարեփոխումների դրամաշնորհային ծրագիր,2017
10,9,2,28,ՀՀ աշխատանքի եւ սոցիալական հարցերի նախարարության «Երեւանի թիվ 1 տուն-ինտերնատ» ՊՈԱԿ տարածքում անկողնային խնամք ստացող անձանց սպասարկման նպատակով կառուցվելիք նոր մասնաշենքի շինարարական աշխատանքների իրականացում» դրամաշնորհային ծրագիր,2017
11,0,0,0,ՀԻՄՆԱԿԱՆ ԲԱԺԻՆՆԵՐԻՆ ՉԴԱՍՎՈՂ ՊԱՀՈՒՍՏԱՅԻՆ ՖՈՆԴԵՐ,2017
11,1,0,0,ՀՀ կառավարության եւ համայնքների պահուստային ֆոնդ,2017
11,1,1,0,ՀՀ կառավարության պահուստային ֆոնդ,2017
11,1,1,1,ՀՀ կառավարության պահուստային ֆոնդ,2017
11,1,2,0,ՀՀ համայնքների պահուստային ֆոնդ,2017
11,2,0,0,"ՀՀ կառավարության կողմից առանց սահմանափակման իրականացվող ծախս""ր",2017
11,2,1,0,"ՀՀ կառավարության կողմից առանց սահմանափակման իրականացվող ծախս""ր",2017
11,4,0,0, ,2017
11,5,0,0, ,2017
11,6,0,0, ,2017
11,7,0,0, ,2017
